EmployeeID,Department,Region_Employment,Education Level,Gender,Recruitment Channel,NO_Trainings_LstYear,Age,previous_year_rating,Service Length,Awards,Avg_Training_Score,Is Promoted
41212,Procurement,region_7,Bachelor's,m,sourcing,1,27.0,2.0,2,NO,69.0,NO
40204,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,34.0,2.0,5,NO,47.0,NO
59131,Analytics,region_19,Bachelor's,m,sourcing,2,32.0,5.0,3,NO,86.0,NO
12559,Operations,region_22,Bachelor's,f,other,1,35.0,5.0,10,NO,63.0,NO
30433,Procurement,region_27,Bachelor's,m,other,1,36.0,4.0,3,NO,66.0,NO
13150,Procurement,region_2,Master's & above,f,other,1,58.0,1.0,13,NO,70.0,NO
9616,Finance,region_31,Bachelor's,m,other,1,29.0,4.0,4,NO,57.0,NO
26563,Procurement,region_2,Bachelor's,f,referred,1,33.0,3.0,3,NO,67.0,NO
38331,Operations,region_16,Bachelor's,f,other,1,,5.0,6,NO,62.0,NO
18651,Legal,region_22,Below Secondary,m,other,1,25.0,5.0,2,NO,59.0,NO
45004,Procurement,region_13,Bachelor's,m,other,4,41.0,2.0,9,NO,68.0,NO
11892,Procurement,region_12,Bachelor's,f,other,1,25.0,,1,NO,69.0,NO
16859,Analytics,region_2,Master's & above,m,other,1,50.0,1.0,7,YES,79.0,NO
26107,Sales & Marketing,region_26,Bachelor's,m,other,1,30.0,1.0,7,NO,53.0,NO
22511,Technology,region_24,Bachelor's,m,sourcing,1,28.0,,1,NO,81.0,NO
22865,Analytics,region_20,Master's & above,m,,1,40.0,5.0,5,YES,83.0,YES
67467,Finance,region_2,Below Secondary,f,other,1,26.0,3.0,2,NO,,NO
2268,Technology,region_13,Bachelor's,m,other,1,35.0,5.0,8,NO,81.0,NO
33517,Sales & Marketing,region_7,Master's & above,m,other,1,37.0,3.0,7,NO,52.0,NO
27605,Operations,region_22,Master's & above,m,,1,34.0,3.0,3,NO,75.0,YES
69349,Operations,region_8,Bachelor's,m,,1,25.0,3.0,2,NO,57.0,NO
45496,Sales & Marketing,region_2,,m,other,1,22.0,5.0,2,NO,62.0,YES
66262,Procurement,region_2,Bachelor's,f,other,2,26.0,5.0,2,NO,68.0,YES
55425,Technology,region_2,Bachelor's,f,other,1,,4.0,7,NO,80.0,NO
29543,Finance,region_2,Bachelor's,m,sourcing,4,31.0,5.0,3,NO,60.0,NO
36547,Analytics,region_25,Bachelor's,m,sourcing,1,32.0,3.0,6,NO,86.0,NO
11205,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,36.0,5.0,8,NO,48.0,NO
469,Technology,region_2,Bachelor's,f,,1,57.0,3.0,19,NO,81.0,NO
44703,Sales & Marketing,region_2,Bachelor's,f,,1,42.0,4.0,9,NO,51.0,NO
14847,Sales & Marketing,region_20,Bachelor's,m,other,1,28.0,3.0,3,NO,48.0,NO
43689,Analytics,region_12,Bachelor's,m,,2,33.0,4.0,3,NO,86.0,NO
72157,Analytics,region_2,Bachelor's,m,,1,41.0,3.0,3,NO,86.0,NO
74579,Operations,region_2,Below Secondary,m,,2,26.0,,1,NO,,NO
51544,Procurement,region_12,Bachelor's,f,other,1,32.0,5.0,5,YES,84.0,YES
5128,Operations,region_2,,m,other,1,48.0,3.0,8,NO,57.0,NO
37952,Operations,region_26,Master's & above,m,,1,41.0,3.0,7,NO,58.0,NO
39914,Technology,region_2,Master's & above,m,other,1,31.0,5.0,4,NO,82.0,NO
74332,Sales & Marketing,region_26,Bachelor's,m,other,1,37.0,4.0,5,NO,54.0,NO
42886,Analytics,region_29,Bachelor's,m,other,1,30.0,1.0,4,NO,84.0,NO
53988,Finance,region_2,Below Secondary,m,other,1,26.0,5.0,2,NO,60.0,NO
49775,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,44.0,5.0,11,NO,42.0,NO
66965,Operations,region_7,Bachelor's,f,sourcing,1,44.0,3.0,10,NO,60.0,NO
70197,R&D,region_22,Master's & above,m,other,1,30.0,4.0,2,NO,96.0,YES
66210,Operations,region_22,Below Secondary,m,other,1,24.0,3.0,2,NO,59.0,NO
71008,Sales & Marketing,region_27,Bachelor's,m,other,1,40.0,1.0,10,NO,49.0,NO
52132,Technology,region_11,Master's & above,m,,1,32.0,3.0,5,NO,80.0,NO
72604,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,40.0,5.0,7,NO,53.0,NO
66802,Technology,region_7,Below Secondary,f,other,2,24.0,4.0,3,NO,78.0,NO
55730,Sales & Marketing,region_26,Bachelor's,m,other,1,45.0,4.0,15,NO,64.0,YES
8284,Sales & Marketing,region_2,Bachelor's,f,other,1,34.0,5.0,5,NO,60.0,YES
69715,Operations,region_2,,f,other,1,58.0,4.0,18,NO,60.0,NO
36117,Technology,region_24,Bachelor's,m,sourcing,1,35.0,3.0,7,NO,82.0,NO
56139,Sales & Marketing,region_16,,m,other,1,24.0,4.0,2,NO,51.0,NO
15924,Sales & Marketing,region_23,Bachelor's,m,other,1,35.0,2.0,8,NO,48.0,NO
41776,Technology,region_23,Bachelor's,m,sourcing,1,31.0,1.0,2,NO,81.0,NO
25949,Operations,region_29,Bachelor's,m,other,1,33.0,3.0,5,NO,60.0,NO
51509,HR,region_2,Master's & above,f,sourcing,1,44.0,3.0,14,NO,47.0,NO
36936,Sales & Marketing,region_28,,m,other,1,24.0,2.0,2,NO,52.0,YES
25572,Procurement,region_2,Bachelor's,m,,2,34.0,2.0,10,NO,69.0,NO
11337,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,37.0,5.0,2,NO,54.0,NO
34965,Operations,region_26,Bachelor's,m,,2,31.0,3.0,4,NO,63.0,NO
38318,Procurement,region_19,Bachelor's,m,other,1,32.0,3.0,8,NO,69.0,NO
60969,Operations,region_2,Bachelor's,f,other,1,0.0,5.0,7,NO,57.0,NO
72765,Operations,region_2,,f,sourcing,1,53.0,3.0,11,NO,57.0,NO
16951,Operations,region_22,Bachelor's,m,sourcing,2,37.0,5.0,4,NO,57.0,NO
54416,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,30.0,2.0,5,NO,49.0,NO
4585,Analytics,region_15,Bachelor's,m,sourcing,1,35.0,5.0,3,NO,81.0,NO
64140,Technology,region_11,Bachelor's,m,sourcing,1,32.0,3.0,4,NO,80.0,NO
35746,Operations,region_15,Bachelor's,m,,1,45.0,3.0,9,NO,,NO
6587,Procurement,region_13,Bachelor's,m,other,1,29.0,,1,NO,69.0,NO
1901,Sales & Marketing,region_4,Bachelor's,m,,2,31.0,3.0,4,NO,53.0,NO
56849,Technology,region_15,Bachelor's,m,sourcing,2,34.0,3.0,8,NO,80.0,NO
56233,Analytics,region_22,Bachelor's,f,other,1,0.0,,1,NO,86.0,NO
15844,Operations,region_3,Master's & above,f,other,1,,5.0,7,NO,59.0,NO
1497,Sales & Marketing,region_10,Master's & above,f,other,1,37.0,3.0,6,NO,47.0,NO
11488,,region_7,Master's & above,m,other,1,42.0,3.0,12,NO,48.0,NO
59616,Procurement,region_4,Master's & above,m,other,1,40.0,3.0,6,NO,72.0,NO
9002,Operations,region_2,Bachelor's,m,,1,,5.0,5,NO,64.0,NO
63753,Operations,region_22,Bachelor's,m,,1,50.0,3.0,8,NO,57.0,NO
9192,Operations,region_21,Bachelor's,m,other,1,28.0,,1,NO,,NO
30143,HR,region_2,Master's & above,f,referred,1,57.0,3.0,13,NO,53.0,NO
23360,Sales & Marketing,region_28,Master's & above,m,other,2,42.0,2.0,10,NO,46.0,NO
53301,Operations,region_2,Master's & above,m,,1,34.0,3.0,8,NO,,NO
29073,Operations,region_2,Bachelor's,f,,1,34.0,5.0,8,NO,54.0,NO
36460,Operations,region_13,Bachelor's,m,other,1,29.0,,1,NO,62.0,NO
3171,Operations,region_4,Master's & above,f,referred,1,32.0,4.0,7,NO,59.0,NO
55062,Operations,region_7,Bachelor's,f,sourcing,1,27.0,5.0,2,NO,,NO
64798,Analytics,region_22,Bachelor's,m,other,3,30.0,,1,NO,83.0,NO
7908,Technology,region_33,Master's & above,m,other,1,46.0,3.0,17,NO,83.0,NO
70048,Sales & Marketing,region_1,Master's & above,m,other,1,37.0,3.0,10,NO,49.0,YES
63757,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,48.0,4.0,13,NO,52.0,NO
19046,Technology,region_2,Bachelor's,m,other,1,40.0,5.0,12,NO,84.0,NO
37427,Technology,region_20,Bachelor's,m,other,1,32.0,3.0,6,NO,73.0,NO
58138,Sales & Marketing,region_20,Bachelor's,m,other,1,33.0,1.0,7,NO,48.0,NO
68064,Procurement,region_23,Bachelor's,f,,1,35.0,3.0,6,NO,66.0,NO
6711,Sales & Marketing,region_6,,m,sourcing,1,23.0,3.0,2,NO,51.0,NO
51002,Analytics,region_15,Master's & above,m,other,1,32.0,3.0,4,NO,86.0,NO
5132,Operations,region_2,Bachelor's,m,sourcing,4,31.0,3.0,6,NO,59.0,NO
15801,Operations,region_26,Bachelor's,f,other,1,40.0,4.0,13,NO,60.0,NO
47265,Procurement,region_2,Master's & above,m,,1,43.0,2.0,7,NO,70.0,NO
26798,Operations,region_32,Master's & above,m,other,1,38.0,3.0,6,NO,60.0,NO
72203,Sales & Marketing,region_7,Bachelor's,m,,1,36.0,5.0,8,NO,49.0,NO
46862,Procurement,region_7,Master's & above,m,other,1,49.0,5.0,20,NO,65.0,NO
75629,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,32.0,1.0,4,NO,50.0,NO
10452,Analytics,region_2,Bachelor's,m,other,2,26.0,3.0,2,NO,91.0,NO
37017,Analytics,region_7,Bachelor's,m,sourcing,1,55.0,3.0,18,NO,87.0,NO
76427,HR,region_22,Master's & above,f,other,1,35.0,3.0,5,NO,50.0,NO
46925,Operations,region_9,Master's & above,f,,1,0.0,4.0,6,NO,59.0,NO
43828,Sales & Marketing,region_30,Bachelor's,m,other,1,29.0,5.0,4,NO,,NO
58383,Procurement,region_4,Bachelor's,m,other,1,46.0,3.0,19,NO,72.0,NO
20660,R&D,region_27,Bachelor's,m,sourcing,2,30.0,3.0,4,NO,84.0,NO
46166,Sales & Marketing,region_2,Bachelor's,m,other,1,51.0,5.0,19,NO,40.0,NO
11123,Sales & Marketing,region_29,Master's & above,m,,1,37.0,3.0,7,NO,54.0,NO
67946,Analytics,region_32,,m,other,1,27.0,3.0,2,NO,88.0,NO
41763,Sales & Marketing,region_26,,m,,1,43.0,1.0,4,NO,49.0,NO
40628,HR,region_32,Bachelor's,f,other,1,31.0,3.0,7,NO,51.0,NO
61482,Operations,region_7,Master's & above,f,sourcing,2,38.0,4.0,9,NO,65.0,NO
63083,Sales & Marketing,region_2,Master's & above,f,other,1,43.0,1.0,10,NO,,NO
33789,Technology,region_7,Bachelor's,m,sourcing,3,29.0,3.0,4,NO,81.0,NO
3540,Technology,region_22,Master's & above,f,sourcing,1,30.0,3.0,2,NO,79.0,NO
51292,HR,region_2,Bachelor's,f,other,1,49.0,5.0,22,NO,50.0,NO
137,Analytics,region_7,Master's & above,m,other,1,49.0,4.0,5,NO,90.0,NO
73204,Sales & Marketing,region_7,Master's & above,m,sourcing,1,36.0,2.0,5,NO,48.0,NO
73753,Procurement,region_10,Master's & above,m,sourcing,1,33.0,1.0,3,NO,71.0,NO
49737,Sales & Marketing,region_22,Master's & above,m,,3,52.0,3.0,25,NO,49.0,NO
22462,Sales & Marketing,region_32,Bachelor's,f,other,1,29.0,,1,NO,53.0,NO
36905,Operations,region_7,Bachelor's,m,,1,37.0,3.0,11,NO,56.0,NO
16004,Finance,region_22,Below Secondary,m,other,1,25.0,3.0,3,NO,,NO
10002,HR,region_2,Below Secondary,m,sourcing,1,24.0,,1,NO,52.0,NO
43176,Technology,region_7,Master's & above,f,referred,1,37.0,4.0,13,NO,79.0,NO
12538,Operations,region_14,Bachelor's,m,other,1,35.0,5.0,10,NO,59.0,YES
56140,Technology,region_13,Bachelor's,f,other,1,33.0,3.0,4,NO,76.0,YES
71196,Procurement,region_2,Bachelor's,f,sourcing,1,33.0,5.0,9,NO,71.0,NO
57893,Technology,region_2,Bachelor's,f,other,1,59.0,3.0,28,NO,78.0,NO
5640,Analytics,region_2,Bachelor's,m,,1,0.0,,1,NO,88.0,NO
41208,Operations,region_2,Bachelor's,f,other,1,0.0,2.0,8,NO,59.0,NO
55857,Operations,region_2,Bachelor's,m,,1,48.0,4.0,13,NO,57.0,NO
27907,,region_11,Bachelor's,m,other,1,31.0,3.0,1,NO,62.0,NO
5933,Technology,region_5,Master's & above,f,,1,32.0,1.0,5,NO,77.0,NO
44678,Procurement,region_22,Bachelor's,m,other,3,24.0,3.0,2,NO,63.0,NO
48266,Technology,region_7,Master's & above,m,sourcing,2,37.0,5.0,5,NO,77.0,NO
46639,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,32.0,5.0,8,NO,46.0,YES
21523,Sales & Marketing,region_4,Bachelor's,m,other,1,31.0,3.0,2,NO,48.0,NO
32437,Operations,region_2,Bachelor's,m,sourcing,2,0.0,3.0,5,YES,,NO
65689,Sales & Marketing,region_2,Bachelor's,m,other,1,57.0,5.0,6,NO,,NO
73819,Operations,region_15,Master's & above,m,other,2,39.0,2.0,8,NO,59.0,NO
74019,Procurement,region_2,Master's & above,m,sourcing,1,42.0,1.0,4,NO,70.0,NO
76698,Operations,region_7,Bachelor's,f,other,1,0.0,3.0,4,YES,65.0,YES
70387,Operations,region_30,Master's & above,m,sourcing,1,41.0,3.0,3,NO,,NO
56162,Technology,region_27,Master's & above,f,sourcing,1,41.0,1.0,11,NO,74.0,NO
26260,Sales & Marketing,region_24,Master's & above,m,sourcing,1,34.0,1.0,7,NO,50.0,NO
53188,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,47.0,5.0,18,NO,52.0,NO
34074,Sales & Marketing,region_25,Master's & above,m,sourcing,1,33.0,5.0,7,NO,51.0,NO
38934,Operations,region_22,Master's & above,f,,1,48.0,3.0,15,NO,69.0,YES
39799,Operations,region_15,Bachelor's,m,other,1,34.0,4.0,3,NO,60.0,NO
40775,Sales & Marketing,region_1,Master's & above,m,other,1,35.0,5.0,4,NO,47.0,NO
41928,Analytics,region_1,Master's & above,m,sourcing,1,35.0,5.0,4,NO,84.0,NO
31364,Technology,region_15,Bachelor's,f,sourcing,2,26.0,3.0,2,NO,79.0,NO
25351,Sales & Marketing,region_14,Master's & above,m,,1,45.0,3.0,17,NO,49.0,NO
72690,Sales & Marketing,region_9,Master's & above,f,sourcing,1,31.0,3.0,1,NO,54.0,NO
11666,Sales & Marketing,region_34,Bachelor's,m,sourcing,1,30.0,5.0,7,NO,49.0,NO
10167,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,46.0,1.0,5,NO,50.0,NO
43399,Operations,region_2,Bachelor's,f,other,1,60.0,5.0,4,NO,56.0,NO
72916,Operations,region_27,Bachelor's,m,,1,44.0,5.0,11,NO,55.0,NO
19440,Technology,region_22,Master's & above,m,sourcing,3,35.0,3.0,3,NO,86.0,NO
55444,Sales & Marketing,region_22,Bachelor's,m,,2,33.0,2.0,6,NO,52.0,NO
10360,Operations,region_6,Bachelor's,m,sourcing,1,38.0,4.0,8,NO,55.0,NO
66637,Technology,region_22,Master's & above,m,sourcing,1,39.0,3.0,5,NO,80.0,NO
63026,Sales & Marketing,region_26,Bachelor's,m,other,1,30.0,3.0,2,NO,50.0,NO
53981,Operations,region_5,Bachelor's,m,sourcing,1,31.0,,1,NO,65.0,NO
66248,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,57.0,4.0,3,NO,50.0,NO
73279,Sales & Marketing,region_2,Bachelor's,f,other,1,34.0,1.0,7,NO,50.0,NO
57365,Operations,region_2,Bachelor's,m,other,1,38.0,3.0,4,NO,66.0,NO
36691,Sales & Marketing,region_14,,m,other,1,,,1,NO,55.0,NO
31987,Procurement,region_17,Master's & above,m,,1,45.0,3.0,16,NO,87.0,YES
73265,Sales & Marketing,region_1,Master's & above,m,other,1,40.0,1.0,11,NO,53.0,NO
62530,Procurement,region_32,Bachelor's,m,other,2,32.0,3.0,3,NO,70.0,NO
52716,Sales & Marketing,region_2,Bachelor's,f,,2,29.0,3.0,2,NO,48.0,NO
12930,Finance,region_2,Bachelor's,f,other,1,39.0,4.0,11,NO,59.0,NO
70371,Analytics,region_13,Bachelor's,m,sourcing,1,32.0,3.0,7,NO,80.0,NO
32774,Operations,region_2,Master's & above,m,,2,57.0,4.0,7,NO,58.0,NO
78119,Procurement,region_11,Bachelor's,f,other,1,36.0,3.0,4,NO,72.0,NO
50338,Sales & Marketing,region_2,Bachelor's,m,other,1,34.0,1.0,5,NO,46.0,NO
64630,HR,region_22,Master's & above,f,,1,33.0,5.0,7,NO,50.0,NO
1830,Technology,region_2,Master's & above,m,sourcing,1,39.0,2.0,4,NO,81.0,NO
60743,Finance,region_15,Bachelor's,f,sourcing,2,32.0,4.0,8,NO,59.0,NO
77734,Technology,region_2,Bachelor's,m,,1,31.0,3.0,6,NO,77.0,NO
51440,Sales & Marketing,region_22,Bachelor's,m,,1,31.0,1.0,7,NO,52.0,NO
58579,Procurement,region_22,Bachelor's,f,other,1,25.0,3.0,3,NO,68.0,NO
38123,Sales & Marketing,region_4,Bachelor's,f,,1,43.0,5.0,4,NO,50.0,NO
57033,Operations,region_2,Bachelor's,m,,1,25.0,,1,NO,65.0,NO
42513,Procurement,region_2,Master's & above,f,other,1,50.0,1.0,16,NO,68.0,NO
29146,Operations,region_22,Master's & above,m,other,3,32.0,3.0,4,NO,64.0,YES
72935,Finance,region_32,Bachelor's,m,sourcing,1,28.0,3.0,2,NO,59.0,NO
16889,Sales & Marketing,region_17,Bachelor's,m,other,1,32.0,1.0,5,NO,51.0,NO
6181,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,34.0,5.0,5,NO,49.0,NO
9025,Operations,region_16,Bachelor's,m,other,1,30.0,5.0,4,NO,55.0,NO
65024,Operations,region_7,Master's & above,f,sourcing,1,33.0,5.0,6,NO,74.0,YES
61874,Procurement,region_7,Master's & above,m,sourcing,2,46.0,4.0,19,NO,70.0,NO
30900,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,35.0,4.0,10,NO,50.0,YES
44381,Operations,region_7,Bachelor's,m,other,1,33.0,5.0,8,NO,59.0,YES
805,Operations,region_22,Bachelor's,m,,1,30.0,4.0,4,NO,59.0,NO
10468,Procurement,region_7,Bachelor's,m,sourcing,2,33.0,5.0,4,NO,71.0,NO
54127,Sales & Marketing,region_13,Bachelor's,m,other,1,28.0,4.0,5,NO,52.0,NO
63027,Technology,region_24,Master's & above,m,other,1,38.0,3.0,8,NO,84.0,NO
26944,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,34.0,2.0,7,NO,49.0,YES
6788,Sales & Marketing,region_2,,f,other,2,40.0,,1,NO,51.0,NO
51318,Procurement,region_31,Bachelor's,f,sourcing,2,30.0,3.0,5,NO,73.0,NO
30551,Operations,region_12,Bachelor's,f,sourcing,1,29.0,2.0,7,NO,60.0,NO
74141,R&D,region_26,Bachelor's,m,,1,30.0,3.0,3,NO,83.0,NO
16399,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,38.0,4.0,10,NO,50.0,NO
10389,Operations,region_7,Bachelor's,m,other,3,40.0,3.0,11,NO,60.0,NO
15369,Analytics,region_22,,f,other,1,29.0,4.0,5,NO,86.0,NO
41337,HR,region_2,Master's & above,f,sourcing,1,53.0,4.0,25,NO,47.0,NO
633,Sales & Marketing,region_17,Bachelor's,f,sourcing,1,26.0,3.0,2,NO,49.0,NO
30155,Analytics,region_32,Bachelor's,m,other,2,28.0,,1,NO,82.0,NO
59337,Analytics,region_22,Master's & above,m,,1,26.0,,1,NO,84.0,NO
3968,Procurement,region_10,Bachelor's,m,other,1,28.0,3.0,4,NO,65.0,NO
1709,HR,region_7,Bachelor's,f,,1,30.0,3.0,3,NO,51.0,NO
1588,Operations,region_15,Master's & above,m,other,1,59.0,4.0,4,NO,56.0,NO
573,R&D,region_22,Bachelor's,f,other,1,29.0,,1,NO,86.0,NO
24750,Technology,region_14,Bachelor's,m,sourcing,1,31.0,3.0,4,NO,83.0,NO
9098,Procurement,region_7,Bachelor's,f,,1,26.0,3.0,2,NO,69.0,NO
41768,Operations,region_19,Master's & above,f,sourcing,1,37.0,3.0,10,NO,62.0,NO
43660,Operations,region_8,Bachelor's,f,sourcing,1,25.0,3.0,1,NO,62.0,NO
8027,Technology,region_31,Bachelor's,m,,1,27.0,2.0,3,NO,78.0,NO
15774,Operations,region_2,Master's & above,m,sourcing,1,39.0,4.0,10,NO,60.0,NO
4857,Analytics,region_28,Bachelor's,m,other,1,36.0,5.0,3,NO,91.0,YES
58988,Procurement,region_23,Master's & above,m,other,2,35.0,5.0,6,NO,91.0,YES
54550,Technology,region_8,Bachelor's,f,other,1,28.0,,1,NO,81.0,NO
31552,Sales & Marketing,region_21,Bachelor's,m,other,1,30.0,,1,NO,50.0,NO
76968,Procurement,region_22,Master's & above,m,sourcing,1,37.0,5.0,9,NO,75.0,NO
73203,Technology,region_28,Master's & above,m,sourcing,2,35.0,1.0,9,NO,80.0,NO
60095,Sales & Marketing,region_28,Master's & above,f,other,1,30.0,1.0,5,NO,54.0,NO
6731,R&D,region_29,Bachelor's,m,,1,30.0,5.0,1,NO,96.0,YES
39725,Technology,region_2,Bachelor's,m,,1,45.0,4.0,3,NO,83.0,NO
70021,Procurement,region_23,Master's & above,m,other,1,36.0,3.0,7,NO,71.0,NO
22958,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,37.0,3.0,4,NO,50.0,NO
21955,Procurement,region_2,Bachelor's,f,sourcing,2,39.0,3.0,4,NO,73.0,NO
72984,Operations,region_19,Bachelor's,m,other,1,37.0,5.0,6,NO,59.0,NO
63667,Procurement,region_26,Bachelor's,m,,1,28.0,,1,NO,82.0,YES
4147,Procurement,region_22,Master's & above,m,sourcing,1,40.0,3.0,12,NO,70.0,NO
28714,Sales & Marketing,region_3,Bachelor's,m,other,1,30.0,5.0,3,NO,52.0,NO
51959,Operations,region_31,Master's & above,m,other,1,36.0,4.0,7,NO,56.0,NO
68716,Sales & Marketing,region_15,Bachelor's,f,,1,27.0,2.0,4,NO,57.0,NO
30802,Operations,region_11,Bachelor's,f,other,1,29.0,1.0,4,NO,57.0,NO
34542,Technology,region_2,Bachelor's,f,sourcing,7,31.0,3.0,5,NO,82.0,NO
32970,Procurement,region_22,Master's & above,m,other,1,36.0,4.0,7,NO,67.0,NO
10936,Operations,region_12,Bachelor's,m,other,1,30.0,4.0,4,NO,57.0,NO
20326,Analytics,region_28,Master's & above,m,,2,32.0,3.0,6,NO,86.0,NO
38445,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,29.0,5.0,2,NO,50.0,NO
18621,Sales & Marketing,region_2,Bachelor's,f,other,1,29.0,,1,NO,,NO
10345,Sales & Marketing,region_22,Master's & above,m,other,2,38.0,1.0,8,NO,47.0,NO
25834,Procurement,region_2,Master's & above,f,other,1,51.0,3.0,15,NO,71.0,NO
333,Finance,region_22,Master's & above,m,other,1,32.0,3.0,8,NO,58.0,NO
28850,Technology,region_14,Master's & above,f,,1,36.0,3.0,5,NO,83.0,NO
61888,Operations,region_15,Bachelor's,m,sourcing,2,,5.0,5,NO,57.0,NO
30928,Finance,region_26,Bachelor's,f,sourcing,1,26.0,3.0,5,NO,56.0,NO
21230,R&D,region_7,Bachelor's,m,,2,32.0,5.0,3,NO,83.0,YES
22445,Sales & Marketing,region_30,Bachelor's,m,,2,26.0,3.0,3,NO,50.0,NO
57206,Analytics,region_28,Bachelor's,m,sourcing,1,30.0,4.0,2,NO,83.0,NO
57587,Sales & Marketing,region_6,Bachelor's,f,other,1,28.0,1.0,2,NO,50.0,NO
29950,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,40.0,3.0,18,NO,55.0,YES
1825,Legal,region_2,Bachelor's,m,other,1,33.0,1.0,6,NO,66.0,NO
5272,Operations,region_2,Below Secondary,f,sourcing,1,24.0,,1,NO,73.0,YES
49389,Legal,region_27,Below Secondary,m,other,1,27.0,,1,NO,59.0,NO
66875,Operations,region_29,Bachelor's,m,,1,30.0,4.0,2,NO,,NO
51071,Sales & Marketing,region_4,Master's & above,f,sourcing,1,37.0,3.0,9,NO,44.0,NO
62499,Operations,region_2,,f,other,1,33.0,3.0,9,NO,58.0,NO
4566,Analytics,region_2,Bachelor's,m,other,2,31.0,3.0,2,NO,84.0,NO
77674,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,43.0,3.0,3,NO,48.0,NO
70679,Sales & Marketing,region_2,Master's & above,f,other,1,39.0,1.0,10,NO,52.0,YES
20516,Sales & Marketing,region_2,,m,other,1,24.0,3.0,2,YES,81.0,YES
45145,Procurement,region_4,Master's & above,m,other,1,41.0,2.0,12,NO,71.0,NO
45721,R&D,region_4,Master's & above,m,other,1,35.0,5.0,4,NO,85.0,NO
52241,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,24.0,,1,NO,49.0,NO
23337,Sales & Marketing,region_1,Master's & above,m,,3,33.0,2.0,7,NO,53.0,NO
8386,Sales & Marketing,region_17,Master's & above,m,,1,35.0,3.0,3,NO,47.0,NO
70491,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,30.0,2.0,8,YES,50.0,NO
23241,Procurement,region_15,Bachelor's,m,,1,29.0,3.0,2,NO,68.0,NO
54003,Sales & Marketing,region_6,Bachelor's,m,other,1,28.0,5.0,2,NO,50.0,NO
24843,Operations,region_2,Master's & above,f,other,1,48.0,5.0,15,NO,,NO
35222,Technology,region_2,Bachelor's,m,other,1,31.0,3.0,3,NO,79.0,NO
47183,Sales & Marketing,region_1,Bachelor's,m,,1,26.0,1.0,3,NO,50.0,NO
22660,Sales & Marketing,region_27,,m,,2,24.0,,1,NO,47.0,NO
11943,Technology,region_27,Bachelor's,f,referred,1,30.0,,1,NO,76.0,NO
57744,Operations,region_8,Master's & above,f,sourcing,1,38.0,3.0,2,NO,,NO
29142,Sales & Marketing,region_31,,m,sourcing,1,27.0,5.0,3,NO,49.0,NO
15620,Technology,region_2,Master's & above,f,other,1,49.0,1.0,24,NO,77.0,NO
44301,Technology,region_11,Bachelor's,f,other,1,32.0,,1,NO,80.0,NO
24875,Operations,region_34,Bachelor's,m,other,1,26.0,,1,NO,65.0,NO
61614,Sales & Marketing,region_2,Bachelor's,f,,1,35.0,5.0,7,NO,48.0,NO
73393,Finance,region_2,Bachelor's,f,other,2,46.0,3.0,3,NO,59.0,NO
27459,Procurement,region_22,Master's & above,m,other,1,34.0,2.0,6,NO,69.0,NO
27533,Finance,region_22,Bachelor's,f,sourcing,2,30.0,1.0,3,NO,59.0,NO
47584,Procurement,region_2,,f,sourcing,1,53.0,1.0,11,NO,67.0,NO
75636,Sales & Marketing,region_4,Master's & above,m,,1,49.0,3.0,17,NO,48.0,NO
18390,Procurement,region_27,Master's & above,f,,1,35.0,3.0,5,NO,68.0,NO
69146,R&D,region_22,Master's & above,m,other,1,34.0,4.0,4,NO,83.0,NO
10122,Sales & Marketing,region_30,Bachelor's,m,,7,26.0,2.0,5,NO,46.0,NO
20927,Sales & Marketing,region_1,Bachelor's,m,sourcing,2,29.0,,1,NO,47.0,NO
60018,Operations,region_7,Master's & above,f,other,1,37.0,3.0,4,NO,58.0,NO
68791,Analytics,region_27,Bachelor's,m,other,2,25.0,4.0,2,NO,80.0,NO
25354,Sales & Marketing,region_2,Bachelor's,m,other,1,47.0,4.0,16,NO,48.0,YES
3491,Analytics,region_12,Bachelor's,m,sourcing,1,28.0,2.0,5,NO,85.0,NO
74687,Sales & Marketing,region_14,Bachelor's,m,other,1,32.0,5.0,10,NO,48.0,NO
50049,Procurement,region_19,Bachelor's,m,other,1,34.0,3.0,4,NO,71.0,NO
